"","AGSP","AICA","AMME","ANAR","APOC","ASSP","AST1","AST2","AST3","AVBA","BRDI","BRHO","BRMA","BRMI","CAAT","CAPY","CEGL","CESO","CHSU","CIQU","COAR","CRTI","CYEC","DACA","DICA","DIMU","ERBO","ERCI","ERMO","FIGA","GAAP","GAGR","GAPA","GAPH","GEDI","GEMO","HOMU","HYRA","HYSP","JUBU","LASE","LIBI","LOMU","LYHY","MAD1","MAD2","NAPU","PAVI","PLNO","SABI1","SABI2","SHAR","SIGA","SPRU","STPU","TACA","THGR","TRDU","TRER","TRGL","TRHI","TRLA","TRPR","TRSP","TRSU","UNBU","UNF1","UNF3","UNF4","UNF8","UNFR","UNGR","VISA","VUBR","XAST"
"+N fertilizer_control_2020_low",0,0,4.53453044937197e-05,0,0,0,0,0,0,0.0340089783702898,0.204053870221739,0.170044891851449,0,0,0,0,0,0,0,0,0,0,0,0,4.53453044937197e-05,0,0.00453453044937197,0,0,0,0,0,0,0,0,0.00453453044937197,0.0340089783702898,0,0,0,0,0,0.00906906089874394,0,0,0,0,0,0,0,0,0,0,0,0,0.147372239604589,0,0,0,0,0.00680179567405795,4.53453044937197e-05,0,0,0,0,0,0,0,0,0,0,0,0.385435088196617,0
"+N fertilizer_control_2021_high",0,0.00509967937659365,0,0,0,0,0,0,0.000100983750031557,0.174222214741944,0,0.151526116922352,0.000100983750031557,0.000100983750031557,0,0,0,0.0100983750031557,0,0,0,0,0,0,0.00257508562580471,0,0.000100983750031557,0,0,0,0,0,0.00343344750107295,0,0,0.00509967937659365,0,0,0,0,0,0.000100983750031557,0.00762427312738259,0,0,0,0,0,0.000100983750031557,0,0.00509967937659365,0,0,0,0,0.580656562681455,0,0.000100983750031557,0.0201967500063115,0,0,0,0,0,0.0286120625089413,0.00504918750157787,0,0,0,0,0,0,0,0,0
"+N fertilizer_control_2021_low",0,0,0.00236176715754376,0,0,0,0,0,9.2618319903677e-05,0.297536352690562,0.0555709919422062,0.199129387792905,0,0,0,0,0,0,0,0,0,0,0,0,9.2618319903677e-05,0,0.00122719273872372,0,0,0,0,0,9.2618319903677e-05,0,0,0.0648791330925257,0.0683060109289618,0,0,0,0,0,0.0393859405390386,0,0,0,0,0,0,0,0.00699268315272761,0,0,0,0,0.259331295730295,0,9.2618319903677e-05,0,0,0.00236176715754376,0.00236176715754376,0,0,0,9.2618319903677e-05,0,0,0,0,0,0,9.2618319903677e-05,0,0
"+N fertilizer_dry_2019_high",0,0.0422718553028227,0,9.13492280990225e-05,0.00461313601900064,0,0.153009957065863,0,0.024390243902439,0.00685119210742669,0,0.00456746140495113,9.13492280990225e-05,0.00913492280990225,0.00612039828263451,0,9.13492280990225e-05,0,0.0171279802685667,9.13492280990225e-05,0,9.13492280990225e-05,9.13492280990225e-05,0,0,0,0.0274047684297068,0.0320179044487074,0,0.0182698456198045,0.00461313601900064,0,0,0.00913492280990225,0,9.13492280990225e-05,0,0,0,0.0102996254681648,0,0,0.0137023842148534,0.0182698456198045,0,0,0.0651091623275783,0,0,0,0,9.13492280990225e-05,0,0,0.0182698456198045,0.00685119210742669,0,0.0137252215218781,0,0.0182698456198045,9.13492280990225e-05,0.036539691239609,0,0.0913492280990226,0.335708413263908,0,0,0,0,0,9.13492280990225e-05,0.00456746140495113,0,0.0068968667214762,0
"+N fertilizer_dry_2019_low",0,0,8.72105699210744e-05,0,0,0,0,0,0,0.671521388392273,0.00436052849605372,0.11773426939345,0.0174421139842149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015261849736188,0,0,0,0,0,0,0,0,0.00224567217546767,0.00547246326254742,0,0,0,0,0,0.00436052849605372,0,0,0,0,0,0,0,0,8.72105699210744e-05,0,0,0,0.0218026424802686,0,0,0,0,0.0348842279684298,0.00436052849605372,0,8.72105699210744e-05,0.00436052849605372,0,0,0,0,0,0.00872105699210744,0,0,0.0872105699210744,0
"+N fertilizer_dry_2020_high",0,0.252521608634796,0,0,0,0,0,0,0,0.00288596124154053,0,0.115438449661621,0,0,0.00577192248308105,0,0,0,0,0,0,0,0,0,0,0,0.0101008643453918,0,0,0,0,0,0.00577192248308105,0,0,0,0,0,0.0158727868284729,0,0,0.0288596124154053,0.0288596124154053,0,0,0,0.121210372144702,0,0,0,0,0,0.00865788372462158,0,0.0288596124154053,0.10822354655777,0,0,0,0,0.216447093115539,0.0432894186231079,0,0,0,0,0,0,0,0,0,0,0,0.00722933291005902,0
"+N fertilizer_dry_2020_low",0,0,0.00245103987186643,0,0,0,0,0,0,0.0994976581648749,0.00485354430072561,0.24267721503628,0.00485354430072561,0,0,0,0,0,0,0,0,0.169874050525396,0,0,0,0,0.106777974615963,0,0,0,0,0,0,0,0,0.194141772029024,0.0558157594583445,0,0,0,4.85354430072561e-05,0,4.85354430072561e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.0800834809619725,0,0,0,0,0,0,4.85354430072561e-05,0,0,0,0,0,0,0,0,0,0.024267721503628,0.0145606329021768,0
"+N fertilizer_dry_2021_high",0,0.0290859732893812,0,0,0,0,0,0,0,7.2714933223453e-05,0,0.0630196087936593,0,7.2714933223453e-05,0,0,0,0,0,0,0,0,7.2714933223453e-05,0,0,0,0.012761470780716,0.00367210412778438,0,0,0,0,0.0024723077295974,0,0,0,0,0,7.2714933223453e-05,0,0,0,0.133334949220738,0,0,0,7.2714933223453e-05,0,0.0072714933223453,0,0,0.0024723077295974,0,0,0.072714933223453,0.472647065952444,0,0,0.072714933223453,0,7.2714933223453e-05,0.0363574666117265,0,0,0.0545725573842015,7.2714933223453e-05,0,0,0,0,0,0,0.0072714933223453,0.0291223307559929,0
"+N fertilizer_dry_2021_low",0,0,0.00511119081779053,0,0,0,0,0,0,0.507756456241033,0.0185616929698709,0.129461083213773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135177546628407,0,0,0,0,0,0,0,0,0.0627690100430416,0.0638898852223816,0,0,0,0.0134505021520803,0,0.00346350430416069,0,0,0,0,0,0,0,0,0.0202430057388809,0,0,0,0.147955523672884,0,0,0,0,0.00346350430416069,0.00342987804878049,0.000134505021520803,0,0,0,0,0,0,0,0,0,0,0.00679250358680057,0
"+N fertilizer_wet_2019_high",0.00424745683521991,0.0170110646250557,0,0.0169898273408796,8.49491367043982e-05,0.0339796546817593,0.263342323783634,0.0169898273408796,0.00849491367043982,8.49491367043982e-05,0,0.00569159215919468,0,0.00288827064794954,0.00569159215919468,0,0,0,0.161403359738357,8.49491367043982e-05,0,0,0,0,0,0,0.046722025187419,0.00428993140357211,0,0.00849491367043982,0,0,0,0,0,0,8.49491367043982e-05,0,0,8.49491367043982e-05,0,0,0.00637118525282987,8.49491367043982e-05,0,0,0.00849491367043982,8.49491367043982e-05,8.49491367043982e-05,0,0,0.00853738823879202,0,0,0.0552169388578588,0.00849491367043982,0,0.00641365982118207,0,0,0.0169898273408796,8.49491367043982e-05,0,0,0.286703336377344,0,0,0,0,0,0,8.49491367043982e-05,0,0.00569159215919468,0
"+N fertilizer_wet_2019_low",0,0,8.02906521608222e-05,0,0,0,0,0,0.00802906521608222,0.572070896645858,0.00401453260804111,0.0200726630402055,0.00204741163010097,0,0,0,0,0,0,0,8.02906521608222e-05,0,0,0,0,0,0.00604187157510187,0,0,0,0,0,0,0,0,0.0221000020072663,0.0180854693992252,0,0,0,0,0,0.00405467793412152,0,0,0,0,0,0,0,0,8.02906521608222e-05,0,0,0,0.0321162608643289,0,0,0,0,0.128465043457315,0,0,0.0401453260804111,0.0802906521608222,0,0,0,0,0,0.00802906521608222,0,0,0.054196190208555,0
"+N fertilizer_wet_2020_high",0,0.226063367300803,0,3.4778979584739e-05,0,0,0,0,0,0.0034778979584739,0,0.0173894897923695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313010816262651,0,0,0,0,0,0,0,0,0,0,0,0.191284387716064,0,0,0,0.0069557959169478,0,0,0,3.4778979584739e-05,0,0,0,0,3.4778979584739e-05,0,0,0.139115918338956,0.104336938754217,0,0.0104336938754217,0,0,0.234758112196988,0,0,0,0,0,0,0,0,0,0,0,0,0.034778979584739,0
"+N fertilizer_wet_2020_low",0,0,0,0,0,0,0,0,0,0.258899676375405,0.275080906148867,0.0550161812297735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00647249190938511,0,0,0,0.0323624595469256,0.113268608414239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323624595469256,0,0,0,0,0.0970873786407767,0,0.0647249190938511,0,0,0,0,0,0,0,0,0,0,0.0647249190938511,0
